run_tag,family,dataset,emb,n_test,acc,tpr,tnr,human_f1,ai_f1,avg_f1,auroc,score_mode
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_011554,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.7,0.6888888888888889,0.7111111111111111,0.6966292134831461,0.7032967032967034,0.6999629583899247,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_033005,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.7022222222222222,0.68,0.7244444444444444,0.6954545454545454,0.7086956521739131,0.7020750988142292,0.766562962962963,decision
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_033005,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6888888888888889,0.6555555555555556,0.7222222222222222,0.6781609195402298,0.6989247311827957,0.6885428253615128,0.7441679012345679,decision
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_033005,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.7,0.6888888888888889,0.7111111111111111,0.6966292134831461,0.7032967032967034,0.6999629583899247,0.759120987654321,decision
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_013125,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6477777777777778,0.6333333333333333,0.6622222222222223,0.6426155580608793,0.6527929901423878,0.6477042741016336,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_013125,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6288888888888889,0.6266666666666667,0.6311111111111111,0.6280623608017817,0.6297117516629712,0.6288870562323765,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_013125,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6211111111111111,0.6,0.6422222222222222,0.6129398410896708,0.6289445048966268,0.6209421729931488,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_035347,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6477777777777778,0.6333333333333333,0.6622222222222223,0.6426155580608793,0.6527929901423878,0.6477042741016336,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_035347,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6288888888888889,0.6266666666666667,0.6311111111111111,0.6280623608017817,0.6297117516629712,0.6288870562323765,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_035347,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6211111111111111,0.6,0.6422222222222222,0.6129398410896708,0.6289445048966268,0.6209421729931488,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_040002,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6477777777777778,0.6333333333333333,0.6622222222222223,0.6426155580608793,0.6527929901423878,0.6477042741016336,0.709837037037037,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_040002,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6288888888888889,0.6266666666666667,0.6311111111111111,0.6280623608017817,0.6297117516629712,0.6288870562323765,0.6735604938271605,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_xgb_20260526_040002,xgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6211111111111111,0.6,0.6422222222222222,0.6129398410896708,0.6289445048966268,0.6209421729931488,0.680637037037037,proba
